drug,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,TSNE1,TSNE2,cluster_kmeans_5,cluster_kmeans_6,cluster_kmeans_7,cluster_kmeans_8,cluster_kmeans_9,cluster_kmeans_10,cluster_kmeans_11,cluster_kmeans_12,cluster_kmeans_13,cluster_kmeans_14,cluster_kmeans_15,cluster_kmeans_16,cluster_kmeans_17,cluster_kmeans_18,cluster_kmeans_19,cluster_kmeans_20,cluster_birch_5,cluster_birch_6,cluster_birch_7,cluster_birch_8,cluster_birch_9,cluster_birch_10,cluster_birch_11,cluster_birch_12,cluster_birch_13,cluster_birch_14,cluster_birch_15,cluster_birch_16,cluster_birch_17,cluster_birch_18,cluster_birch_19,cluster_birch_20,cluster_agglomerative_5,cluster_agglomerative_6,cluster_agglomerative_7,cluster_agglomerative_8,cluster_agglomerative_9,cluster_agglomerative_10,cluster_agglomerative_11,cluster_agglomerative_12,cluster_agglomerative_13,cluster_agglomerative_14,cluster_agglomerative_15,cluster_agglomerative_16,cluster_agglomerative_17,cluster_agglomerative_18,cluster_agglomerative_19,cluster_agglomerative_20
DB05265,-3.053381788590386,2.4886712767113486,-0.2351479991835239,-1.1910494959732991,-0.2130283353935582,0.3570975321168085,-0.026516144098481,-0.3890983321274469,-0.2788860726427753,0.0718605475927195,-0.116740357690938,0.0722038528246232,-0.1075397136952859,0.0948946548471559,0.0988512119157886,0.0378464086250464,0.2184710952175111,0.0688375857794159,0.0947688988067746,0.1011100194847478,-0.1251732386865542,0.0281835546262524,-0.0726795769803279,0.0303263898703019,-0.0326772858526312,-0.0738852325241565,-0.1878842104545139,-0.1324681232470848,-0.0044285489720316,-0.0542502247154247,-0.2199116309066499,-0.189971415371516,0.0463109210014045,0.0252451147027771,-0.0426609088092148,0.2235521771845969,0.0928920297326482,-0.0750165856068947,0.0045872137211081,0.0337604162462808,0.0648607467457549,0.0338252294339301,0.0656510217571287,-0.0272570557758572,-0.1476888026789037,-0.0438631604221402,-0.0101830462629,-0.1240664046749736,0.0387291020651269,0.0790648237715916,-30.060402,34.751675,3,3,5,0,1,9,9,8,9,4,7,15,15,9,5,17,2,0,6,6,6,6,6,6,6,2,2,0,16,16,16,16,0,5,2,2,2,2,2,0,3,1,1,0,16,16,16,16
DB06603,-3.102732722040908,-1.57750700968446,0.3232429621478335,1.1297359311519597,-0.1721175625473206,-0.105781666029168,0.5643135939117871,-0.1010013941408069,-0.269470868002677,-0.3409617804265353,0.2063399372260017,0.1195935714507802,0.0094378107212668,-0.0304849726209998,-0.2516822999691924,-0.0181748044139319,-0.0853248676657914,-0.1246212376058756,-0.0176944074851375,-0.181428258569223,0.1162692485549609,0.0932448032452217,0.183147589262155,-0.1058942820647712,0.0458295434282433,-0.068423577967379,-0.0170034429295265,0.0259931998855758,0.0333277103553843,-0.0740260482457995,-0.0818631283877034,0.1000836860346342,-0.1531041221438823,-0.014509146179988,0.1352995880047344,-0.0300931205779734,-0.2178754771659356,0.1236031768112152,0.0543206540744493,0.0307046035315659,0.3734333388658179,0.0409852857582299,0.0917464429335015,-0.0485465341430557,0.1248895459394185,-0.1063122439757959,0.2090550029349775,0.0164044000184054,-0.0969915641493054,0.1226159916382565,-15.454994,-44.415646,2,1,6,1,5,4,10,6,10,2,13,1,7,5,15,16,4,4,4,4,4,4,4,4,1,1,0,15,15,15,15,15,4,4,4,1,0,4,4,4,4,4,4,4,1,0,3,3
DB00684,2.2061058082332394,3.199302923494527,-1.009016137607182,-0.5523739579193543,0.5583849523105011,0.0818508976214607,0.3549703703819377,0.7259519054018029,-0.0969291969128027,-0.6567197637282359,0.371811244296529,-0.3459550489749738,0.8528305425543308,0.0542966808350057,0.4590417838148036,0.061219993219817,-0.4938504979142718,-0.1726121112415803,-0.1277637846752818,-0.1376319884127522,-0.0357153504693004,-0.1035251082168214,0.1574812022954622,-0.3264632804310731,0.2264082338105657,-0.0754634783196039,0.1170198777328913,-0.1063774773223905,-0.3482369621960232,-0.3896762082908596,0.2735612981463695,-0.0081044942521817,-0.0711930348636249,-0.0953898993548238,-0.1316784718717347,-0.2527800692794006,0.1702708869798722,0.2630359704933061,-0.1935803365888813,0.0383864258562394,0.1070759572553166,-0.1201414075193675,0.0249571177983995,0.0501191750002979,-0.2470625701527267,-0.1918740916640571,0.1325226077427242,0.0361507760310179,-0.0349579072175707,0.117619816666959,7.961396,37.022877,3,3,0,5,4,6,3,9,6,3,6,2,3,4,2,15,0,2,0,7,7,7,7,7,7,7,7,7,7,7,7,3,0,0,6,6,6,6,6,6,6,6,2,2,2,2,2,2
DB06724,9.295483491035004,-0.1114568942487001,-0.2403477023473927,0.6694858963326396,-0.7602364304648072,0.0062276977851944,0.4232181954285842,-0.8691133015990153,-0.5866782883537623,0.2683173921817651,-0.1723366759527536,0.2222627451540833,-0.3112112024839144,0.1400785256507339,0.7702841060882362,0.573395689278641,0.1225562312359307,0.0804385595307407,-0.2138871055043572,-0.6394714585582987,0.207765524683637,0.3946624435563892,-0.4272842346350424,-0.2378425734966607,-0.0603322816226,0.5979636277531386,0.6761824268375894,-0.0075130765722988,0.451824633391915,-0.252443450576538,0.1297715936143073,0.686273800157421,0.5671654539161105,-0.0332688111257861,-0.3968402042308018,0.1654838502685804,0.1802445543804011,-0.1871090628101329,-0.1549611227944987,0.1105380799381404,0.001766498890177,-0.1422135965061222,0.0644901453354555,0.479421687478597,0.0039680507853928,-0.0437998481230388,0.5193131265947926,-0.2521135324926929,0.2854947858453621,-0.0908104027956887,56.644985,-3.8381865,4,5,3,7,8,8,4,7,0,9,5,10,12,6,0,4,3,3,3,3,3,3,1,0,4,4,4,4,4,4,1,0,2,2,0,7,7,7,7,7,7,3,3,1,0,8,8,8
DB12407,0.4600393099302906,1.4617704604142518,2.193741835894186,0.3989867504239344,0.1137706713313815,-0.1171151489906427,-0.0309309370588219,0.1432321130416295,-0.4644685137719831,-0.3040458594461281,-0.5112094748599774,-0.0192833962926148,0.1503017712467002,-0.0251118380282536,0.0960996486918058,0.1291267515999831,-0.2122082990316054,0.1238902650037509,0.4845763893795344,0.4023167931525491,0.2782591942986001,0.1800498692297634,0.214930194216663,-0.299817578378993,0.1834752851777476,-0.086385706106126,0.1473785727718359,0.1292504114488352,-0.0339939214518052,0.2211939627952107,-0.0911147736274715,0.1145398295598972,-0.2275677799186825,0.0780171260750768,-0.0093772677960607,-0.024715431677106,0.0767967025487231,-0.1126777798057747,0.1334319022329389,-0.0239645238615726,0.0529245929199591,0.1459977507083712,-0.2267691225360859,0.0605836774064927,-0.0781899420106992,-0.1480864191610026,0.101178794979737,-0.1432212369381976,0.101925809325399,-0.0164206547512021,24.313599,11.227178,1,2,0,2,0,3,0,0,4,5,14,0,6,12,17,7,0,2,0,1,1,1,0,11,11,11,11,11,11,11,11,11,2,2,0,4,4,1,0,5,5,5,5,5,5,5,5,5
DB01153,-0.7106223847760264,-2.635209042058076,-0.7288232326327271,1.1357920981190497,-0.0975462324213158,-0.0294281588586678,0.3581810860885669,0.3220335923270365,0.5616274838451606,-0.3304800815450024,0.0517357740042241,-0.1319145567985467,-0.2563820186104674,-0.1750685923603653,-0.4906250612522295,0.2314023118850681,-0.3325774866369667,-0.0975000203274041,-0.2006591214641331,0.0763495305631274,-0.2444457742706104,0.4047807359836799,-0.4801083873291673,-0.1087481509731321,0.2086522088684563,-0.1297778202305468,-0.0267128085395398,-0.1378346868055786,-0.1806325414282917,0.1149633530782669,-0.0944351162373628,0.0543051256358624,0.032633953563086,-0.143558670388029,-0.2616930488817374,-0.0681469837922108,-0.1185708708559206,0.084523613389692,0.0111873987998741,-0.0028784005398576,-0.0942173900840878,0.0313236514643381,0.0194844142382441,0.0588886963572367,0.0465096499378744,0.0569581040162041,0.0764192525570506,-0.1023399001358314,0.0159848515413221,0.1284988612790346,2.7327297,-45.204227,2,4,2,3,2,2,6,11,5,10,9,9,16,14,10,11,1,1,1,0,2,0,10,10,10,10,10,10,10,10,4,4,1,1,1,0,8,8,8,8,8,8,8,3,3,1,0,9
DB00320,-2.4464583831364464,1.7540927609165975,-1.9274657512857003,0.7692717395649025,0.3719674598264417,-0.3158879664614938,0.4598803125063614,-0.2676851399240525,0.1159852823666338,0.043466484938002,0.3736178440179523,-0.1215585801291881,-0.3571247006371025,0.1752951771896055,0.1295653194150018,-0.1431379119863543,0.0983936800849899,-0.3498809805221599,-0.0357815200981663,0.1282665169141203,-0.0835547330047539,-0.1061127373938483,0.2525976573940721,-0.1853479359621953,-0.1049285951081404,0.1817025923963805,0.0989027791275668,-0.1836705705349043,-0.0122372467990517,0.0069062252521208,0.0162807412374251,-0.0883074857558584,0.0836604650719545,-0.4045420621742818,-0.1488766705725559,-0.0831652078818661,-0.0445111691524303,0.0761620863338601,0.0397004882924243,0.1402796804187154,0.2001101794691402,0.1083610695821008,-0.0204031337804848,-0.0376454896305338,0.0424251734573806,0.012524929011004,-0.0099893172648483,0.1022636675479674,-0.0012394901322679,0.0849051104501396,-23.387363,26.802858,3,3,5,0,1,9,9,8,9,4,7,15,15,9,5,17,2,0,6,6,6,6,6,6,6,2,2,0,16,16,16,16,0,5,2,2,2,2,2,0,3,1,1,0,16,16,16,16
DB01184,-2.8834972139781345,-0.1635242129973618,-2.025227899455849,0.4141514543286145,-0.6612325284966661,-0.734893604173803,0.0150038302107553,0.0929613059049576,0.194677414042009,0.2786936079160697,-0.0106443346366857,-0.1353483821207945,-0.3870417374158086,-0.0820355773241659,0.0410511058635601,0.0463734916098873,-0.0852909456563103,0.2004820792601647,-0.0888957716625912,0.148638961717301,-0.1821083392801559,0.1348152370818231,0.2710535963997399,-0.1034440203570572,0.1717121176065354,-0.0667408831529434,-0.026604950678286,0.0839973930364177,-0.1458398374261275,-0.1342973655059312,0.0181550027809512,0.0980689487979092,0.0358479903584541,-0.0774027793552623,-0.0627825877023851,0.0618965925739643,-0.1358499730483683,0.0557220345348771,0.0439972022670863,-0.0094706832377004,-0.0149811633442317,0.0446999600515198,-0.0722149654221832,-0.0485311278430843,0.1367052857048707,0.0304280071587403,0.1140957082958478,0.0534229643526762,-0.0439554711355203,-0.057733585058534,-35.19398,-0.13290153,0,0,1,6,7,0,1,1,3,7,2,12,5,0,8,0,2,0,5,5,5,2,2,2,2,0,3,3,3,3,3,1,3,3,3,3,1,0,1,1,0,7,7,7,7,7,7,7
DB01233,-2.333929952991386,-0.1242661948206695,2.452893605893439,-0.1535918228761393,-0.425348174484279,0.4474689056149209,-0.6929871819179949,-0.4439745496105039,-0.2538138411435761,-0.2959810754753485,-0.0483428608260545,-0.5070216659772432,0.1242472698041038,-0.2978135767390096,0.2776433737353919,-0.2902980947922809,0.1090896719418485,0.2334814109569968,0.2035890141609606,-0.0750672905843157,-0.0078506521889534,0.1438199277198191,-0.260251302413214,-0.1691286893815396,0.2768584444114815,0.0945038184663319,0.0283192660675186,0.253759786553102,-0.1899833470176143,0.126913583107549,0.1329722363259388,-0.0191230526316119,-0.0828247574862142,0.023100406442213,-0.1932989937610066,0.0154092797920123,-0.0497244854016961,-0.0897474525670656,0.0369393665930977,-0.0158753455759312,0.0013826613233249,0.0212343567272955,-0.1405565428263116,0.0720562031877162,-0.0149595254951152,-0.0387818221611731,-0.0448344935043315,0.2711945999681078,0.0013341385772942,-0.1320644601776319,-15.523036,-19.487608,2,1,6,1,5,4,2,2,2,8,4,13,13,8,7,10,4,4,4,4,4,4,4,4,1,1,0,6,6,2,2,2,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4
DB06701,-3.5993743714667867,-0.5977388708858639,-1.6809268778870436,-1.3635468360944971,-0.2777222108735784,-0.1767726702526914,-0.3285020195930336,-0.0744980236385898,-0.2012172731008555,0.9555530240045396,0.4932886800256668,0.4178687051178418,0.1561193217763001,0.1193990486760966,0.0062064481651744,0.3177073388062462,-0.1540612819438937,-0.030045905673906,0.3248443980911338,-0.2035314871362275,0.0712037011273048,0.0300593592005285,-0.1777741282322478,-0.1274041713683246,-0.1886933022854083,0.0415160868560612,-0.1753824800134671,0.0109830956071994,-0.2070278003131488,0.0338219159455659,-0.0717456139087215,0.1771734145068871,-0.0527729641241153,0.0574678232508295,0.1254483999216538,0.0293634766878316,-0.0839131607619074,-0.0680760738347841,-0.0918767137962008,-0.1625278203378243,-0.081980496897718,-0.027410211520919,-0.0456165728205814,-0.1128371467895402,0.0118458663928052,0.1121236194061843,0.1191293641027104,0.0757524819764194,-0.0592710765942957,-0.0929531541357808,-32.08731,24.248661,0,0,1,6,1,9,9,8,9,4,7,4,11,7,16,8,2,0,6,6,6,6,6,6,6,2,2,0,16,16,16,16,3,3,3,3,1,0,10,10,10,10,10,10,4,4,4,1
DB06781,-1.7288251072370346,3.937437021813121,0.0253944452528815,-0.7235734126621719,0.4101901846596967,0.7124563923834569,0.36254942004465,-0.6336484885951478,0.1850343288442119,-0.2878389435838006,-0.6803481030399152,0.3058275503008933,-0.1361681498281133,0.5147714558967901,-0.2915628014191985,0.0136131871939456,0.0035248499054592,0.5843241041055859,0.0493220760676479,-0.0007747329870647,-0.2571188766915484,-0.0900381993112113,-0.0521775686762459,0.0298781501378224,-0.2231633111483112,-0.115475141004184,-0.1447922164529159,-0.1744403749992951,0.0439570942028694,0.2608901099955977,0.2261777111623159,0.1498058914379219,-0.0129513114962462,-0.0744635752393012,0.0085015378182244,-0.0565606839725669,-0.0303877857199809,-0.010995066058657,-0.0587569410294682,0.0156887671317108,-0.1354692839804533,-0.0322725516987782,0.009312587395853,-0.0150725878043575,-0.0532017044947832,0.0257620046498894,-0.010441680988821,0.0189978699098541,-0.0752367175845055,0.0327163099666786,-8.829782,56.23712,3,3,5,0,3,5,5,3,1,12,0,6,8,2,12,5,0,5,2,2,0,9,9,9,9,9,9,9,9,9,9,9,0,5,2,2,2,2,2,0,12,12,12,12,12,12,12,12
DB00972,-3.5324380709318244,-0.2827488792248233,-2.5437694490208784,0.4819907256206219,-0.6267961222322683,-0.5110621132742811,0.2560992103131894,0.1273010216572221,0.116601621010503,0.4353402113074174,0.1953402163155533,-0.1955862192787548,-0.1465734477496847,-0.1276845388237532,-0.0832831569129768,0.1695635767286428,-0.116906354478946,0.1119239017162515,-0.0495910455978585,0.1165719838028483,-0.0788513919799861,0.2731189501323731,-0.0214018992171935,-0.1428369766852525,0.0965371531984931,-0.028723202531404,-0.1157243474245932,-0.11178760116976,-0.2374007199269604,-0.0108049798784237,-0.0175365944524955,0.1917016503306225,-0.0519254017396698,0.0312658458541607,-0.1042311819343544,0.0905285958799842,-0.0585228159135973,0.0596265434317605,0.0443850087519317,-0.0416008225322307,-0.0141416861097216,0.0935729426617687,-0.027560713436217,-0.0431973520497954,0.0696027710138868,0.0322215359352151,0.0562632455104801,0.0800649468149722,-0.0166833546550381,-0.0805321690226126,-39.016792,-4.0140777,0,0,1,6,7,0,1,1,3,7,2,12,5,0,8,0,2,0,5,5,5,2,2,2,2,0,14,14,14,14,14,14,3,3,3,3,1,0,1,1,0,7,7,7,7,7,7,7
DB06206,6.080033453320493,2.2742707293131,-0.0864026010162706,1.4218639233607449,0.553711790031407,-0.0669293308934775,-0.2594927717152746,0.3280295289532671,0.1474135409903103,-0.2320307684169118,0.611315451058705,0.4092175583677238,0.0412531781375076,-0.2257569904965279,0.1213526051905776,-0.0195324014287769,-0.2164214507932506,0.2426774684838568,0.0919463982308953,-0.2074004928949943,0.021330320675448,0.0104909403626524,0.0741617153277388,-0.0155413745781083,0.0194216033957217,-0.1024066466167719,-0.0639332960442017,0.111859701865395,-0.1184043448267104,-0.0444821093291771,-0.0025053157635977,-0.0328318757089089,0.0108716212046631,0.2903556285208059,0.020046682424287,0.0678844509901123,0.0478897473518347,-0.029373383985749,0.0517925387176957,0.1180169257341282,-0.0710069091473821,-0.0039341536779976,0.0115255471636493,-0.0372507789907974,0.0185322003760299,0.0348130329502185,-0.0098351655205464,-0.0302748747237982,0.0811921035565154,0.1571912000694705,30.442226,33.83447,1,2,0,5,4,6,3,9,6,3,6,7,14,11,11,1,0,2,0,7,7,7,7,7,7,7,7,7,7,7,7,3,0,0,6,6,6,6,6,6,6,6,2,2,2,2,2,2
DB09348,6.598799374756674,-0.0766001688044083,-1.1061243630961397,-0.5022978068499193,-0.5225029185143988,-0.2024615095584115,-0.3646272976135765,0.1136768700205898,0.0444114139144452,0.2669521413340165,-0.3387358959794541,0.0884853939040252,0.1587137304312576,0.3290408487229986,0.0640264597692788,-0.4076385198528587,0.2333138457284877,-0.0124636673347561,-0.1149993689539078,-0.1443925722253486,0.1088726218870784,-0.1677493851638429,-0.1461108141893069,0.0867865808641609,0.1258640930720083,0.1551464278290479,-0.1055004492971048,0.0629998241386539,0.0795496365708901,-0.0730464355190782,-0.2954054817494541,0.0121787441798314,-0.1039174127099882,0.0780822234040913,0.0254693350329576,-0.0626447253080783,-0.0750286979701356,0.0134927601507649,0.0133325391456889,0.0664357697016406,0.0261265885675133,-0.083055229857314,-0.1932020266662978,0.0375768552668752,0.0275343732955922,-0.1218818658233934,-0.1563933786783356,-0.1365955856715954,-0.1603579747855641,0.0276710412212721,34.08974,-25.280535,4,4,2,2,0,7,7,4,7,0,1,3,4,16,3,18,1,1,1,0,2,0,8,8,8,8,8,8,8,8,8,8,1,1,1,0,3,3,3,3,1,0,6,6,6,6,6,6
DB11332,7.846985238227748,1.078727045184796,0.1077320120799876,1.6518429476320766,-0.147623611429489,-0.0060496123023821,-0.375220094386179,0.1045774239976475,-0.0661529477715057,-0.0781491453831274,0.5244902247348753,0.3377105452218474,0.0861915684780406,-0.2452088294168694,-0.3035804785822457,0.0242462425178661,0.0357418626417952,0.3720244479052494,0.1621316118588542,0.0276399554774791,0.0246907671694761,0.1035556395767927,0.0930599072095584,0.0055595110755183,-0.1438633419331113,-0.1021563139441733,-0.0026840900978502,0.2660283498589155,0.0371511199740671,-0.175113766524516,-0.0170214696685633,-0.0889694859122411,0.0486816939283137,0.1835521589738531,-0.0640793071417838,0.0531709955274524,0.0521169251801857,0.0656733528819864,0.0093993895645338,-0.0138218891376221,0.0480974178727866,-0.0071153342750735,0.1146339907643056,-0.0752081296724348,-0.2484275455361238,0.0346018953724148,-0.1132206809795703,0.0708444908047881,0.2654676329421598,0.2835067532061017,53.956436,7.626198,4,5,3,7,8,8,4,7,0,9,5,10,12,6,0,4,3,3,3,3,3,3,1,0,4,4,4,4,4,4,1,0,2,2,0,7,7,7,7,7,7,3,3,1,0,8,8,8
DB00597,-0.3730124282066094,2.895423941131672,-0.012295224730731,-0.7962444524543486,-0.5106935500382677,-0.5177097812376019,0.260245123129436,-0.2752562608726909,-0.0619850430672067,0.1898240168001041,-0.0205311342414265,-0.0851293827369226,-0.2801783363664736,-0.0154671977739247,0.1572884695648268,0.0185912068376286,-0.19008071638221,-0.0832199709383604,0.1810914447868422,0.1921010279190738,-0.0656763454481621,0.130753155024709,0.1010713819541857,0.1598705975093705,0.165668587610341,-0.1401427544548967,-0.0397520083879257,-0.0638674656239414,0.0116513558385211,-0.1527267760243373,0.2914680547632431,0.1963632308231155,0.1523812215166297,-0.052663260951544,0.0538316109690943,-0.1370014038408099,0.193209713056333,-0.0570431443302536,0.1352628597633714,0.0706354848071186,0.0632982478669723,-0.0925178480198694,0.0231530145729903,0.0595450998438563,-0.0354000332204108,-0.0717221533835631,-0.1120196996278751,-0.0529943158029073,0.0852666419984385,0.0671546703959808,4.1735263,25.488356,1,2,0,5,4,1,8,5,8,13,12,2,3,4,2,15,0,2,0,1,1,1,0,3,3,3,1,1,1,1,0,19,0,0,5,5,5,5,5,2,2,2,0,8,8,3,1,0
DB13139,-2.911881952664504,-0.5029119553323699,2.4487176076455444,-0.3981967149379896,-0.443357996341668,0.9574441057432472,-0.3841243224046359,0.7030566539565766,-0.7553478868083605,-0.3170738191879914,0.3148134403531958,0.0471293262980688,-0.0252262373955922,0.102480638268675,-0.0339862950800628,-0.1749807292567572,0.242851009388439,-0.1246816168990489,-0.0615945169174876,0.0835007473022526,-0.1134708457728371,0.4048659601180953,0.038163692931698,-0.0815638873979003,0.232538347911257,0.2070167337700253,-0.1054111764835988,-0.2607503448023391,0.1497206589870635,0.0769272022027262,0.1920222251259875,0.0014449477092005,0.0616236871824144,0.1451696061601519,0.1437232416273925,0.0992658762662258,-0.0764637470740135,0.0266311893208456,0.2141894981855545,0.0198972789701718,-0.0263637024767494,-0.0432931308531534,0.1705273525541275,-0.046351240338501,-0.1425080809276935,-0.0268023137366459,0.002189013896557,-0.0107714784148827,-0.0214136654773313,0.034129086776236,-10.996629,-20.096571,2,1,6,1,5,4,2,2,2,8,4,13,13,8,7,10,1,1,1,0,8,8,3,1,0,13,13,13,13,13,13,13,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4
DB00846,-1.014850019733853,4.12906103601381,-0.6209473456318751,-1.2527848651053082,0.1942133928122421,0.9220431182989234,0.7117877373904273,-0.2910712620190686,0.4359121051372249,-0.5478687577588452,-0.3736656299137696,0.0982595390431265,-0.0334943010802311,0.3473559566320419,-0.138814180766914,-0.0170130159198149,0.0176107995519328,0.2336876540429826,-0.0295260912971357,-0.0729433809743482,-0.1118901942711593,-0.0367539075644289,0.008983086706581,0.1480340216451524,0.0063120293688141,0.1044000936869709,-0.0261302443370396,0.0483331309506177,0.0451483799643894,0.0075305641725082,0.0180001367320388,0.035070446356505,0.0762378113631871,0.0448817586504705,0.009427541716067,-0.1561656515748094,0.0512446537950651,-0.0014701630560818,0.0429880511622806,0.0553420989623956,0.0232205690476686,-0.0107355747974631,-0.062275852511745,0.0141235374759442,-0.1227222692425689,-0.02477216889365,-0.0520612957776448,0.0126653756491635,-0.0804917780587176,0.0190190721164191,-8.855615,50.67306,3,3,5,0,3,5,5,3,1,12,0,6,8,2,12,5,0,5,2,2,0,9,9,9,9,9,9,9,9,9,9,9,0,5,2,2,2,2,2,0,12,12,12,12,12,12,12,12
DB01110,-0.7556986766617514,-2.805689609457346,-0.6539353260469681,0.9575827710073324,-0.0447725895341602,0.0953436391606241,0.3446050295499385,0.3966868201787035,0.6118885903284531,-0.272995653424347,0.0511952309918993,-0.1390161540547328,-0.2534784596963751,-0.156221478931884,-0.4798527689251963,0.2767553069645252,-0.3973837837738736,-0.0628508012390839,-0.2552458285562048,0.0901318338202532,-0.3235696760441534,0.4710662966920445,-0.4962481595884235,-0.1375541253162178,0.2209965342366005,-0.1607759484809283,-0.1167631641117802,-0.0895329799769398,-0.1912661104221669,0.1237931996613671,-0.1817611620512273,0.1430667922372104,0.077964498734605,-0.1620598944112812,-0.2698360659512641,-0.0075859290422026,-0.0846677172458887,0.1855588130237198,0.020958517291029,0.0279477095114594,-0.1124330842597507,0.087286936843096,0.0038116442692109,0.0918703597246306,0.046253888582641,0.0355555691891281,0.0176698727586712,-0.1187678654412595,0.0032730858029775,0.1348910448692501,2.6468933,-45.536327,2,4,2,3,2,2,6,11,5,10,9,9,16,14,10,11,1,1,1,0,2,0,10,10,10,10,10,10,10,10,4,4,1,1,1,0,8,8,8,8,8,8,8,3,3,1,0,9
